id_play,player_id,team,clock,x,y,v,kicker,phase
20556,291545,att,822.24,54.96462164,10.61077984,1.14756203,0,MARK
20556,293651,att,822.24,13.39888388,2.752465023,0.691494686,0,MARK
20556,293846,def,822.24,32.77612827,-2.874361469,0.379555667,0,MARK
20556,294101,att,822.24,13.74730765,-8.860936703,0.949743796,0,MARK
20556,294596,def,822.24,10.52868947,58.37798562,3.977908535,0,MARK
20556,295136,att,822.24,25.93776898,29.7573629,2.630411941,0,MARK
20556,295467,att,822.24,27.17031249,-15.81420661,2.640091881,0,MARK
20556,295584,def,822.24,60.79642415,12.18617896,1.898624189,0,MARK
20556,296422,def,822.24,59.92748683,6.969685421,0.294413103,0,MARK
20556,297452,def,822.24,16.72475241,-7.529391972,0.259188722,0,MARK
20556,298277,att,822.24,39.43765326,-15.78676548,3.455586704,0,MARK
20556,298421,def,822.24,30.10391568,-0.537450492,0.934718192,0,MARK
20556,991988,def,822.24,32.38611631,-4.483943976,0.199265779,0,MARK
20556,992000,def,822.24,44.16549842,11.27593525,0.55345014,0,MARK
20556,992351,att,822.24,18.02485971,36.48483869,0.991692377,0,MARK
20556,992374,def,822.24,14.84277663,1.715912992,0.542223672,0,MARK
20556,992468,def,822.24,11.72422444,-11.80851355,0.085627624,0,MARK
20556,993480,def,822.24,82.17887503,-5.732426525,1.263384772,0,MARK
20556,993834,att,822.24,34.78851361,13.23478208,2.64299601,0,MARK
20556,993917,def,822.24,46.66896972,3.435230824,0.08406602,0,MARK
20556,996708,att,822.24,44.14395805,13.94556391,1.421509322,0,MARK
20556,997501,att,822.24,19.63243933,29.06595343,1.473697241,0,MARK
20556,1002404,att,822.24,77.97623015,-3.898245233,4.672651961,0,MARK
20556,1003130,att,822.24,45.17589191,-2.700778879,1.704585907,0,MARK
20556,1004592,att,822.24,-1.103738919,60.86219176,3.141651996,0,MARK
20556,1004985,def,822.24,61.44022366,-7.001047728,0.197926345,0,MARK
20556,1005000,att,822.24,58.42658197,17.51778641,1.544394132,1,MARK
20556,1005717,def,822.24,67.68973032,-3.793568191,0.347776843,0,MARK
20556,1006130,att,822.24,33.9637006,0.949258617,0.529644233,0,MARK
20556,1006143,def,822.24,21.23840974,30.83249908,1.25223425,0,MARK
23336,260113,att,933.44,66.24669015,6.434455404,2.073332594,0,MARK
23336,270732,def,933.44,64.60101621,0.275357803,0.920523354,0,MARK
23336,290073,def,933.44,-11.72357749,1.430069198,0.282800908,0,MARK
23336,290117,att,933.44,39.57291912,22.24241788,0.345702115,0,MARK
23336,291492,def,933.44,13.33426715,0.874040848,0.334764811,0,MARK
23336,291545,def,933.44,21.38777894,5.432479325,0.481953634,0,MARK
23336,293651,def,933.44,55.5563943,-14.55893537,0.320245555,0,MARK
23336,293846,att,933.44,32.89205074,5.543730946,0.919744426,0,MARK
23336,294101,def,933.44,82.26652147,0.017474104,0.24321991,0,MARK
23336,295136,def,933.44,68.78188033,5.491104893,1.036012913,0,MARK
23336,295313,def,933.44,27.98287281,-30.13458699,1.026677338,0,MARK
23336,295467,def,933.44,34.3624687,18.66824679,0.073230198,0,MARK
23336,295584,att,933.44,17.74854414,-16.74363272,1.186957913,0,MARK
23336,296205,att,933.44,61.29496517,0.102838361,2.378902337,1,MARK
23336,296422,att,933.44,-8.474712687,-0.381336688,0.691021932,0,MARK
23336,297373,def,933.44,11.42313267,-37.52760314,0.753641707,0,MARK
23336,297452,att,933.44,42.47372659,-1.939750532,0.255441862,0,MARK
23336,298421,att,933.44,33.42220369,-3.856658542,0.942790499,0,MARK
23336,991988,att,933.44,35.97394155,8.448139715,0.560545519,0,MARK
23336,992000,att,933.44,53.9590479,12.40516867,1.432015981,0,MARK
23336,992351,def,933.44,56.69372186,9.06591417,1.196510335,0,MARK
23336,992374,att,933.44,53.78458254,-1.856530675,1.51768482,0,MARK
23336,992468,att,933.44,8.933404309,-2.175889673,1.614447535,0,MARK
23336,993480,att,933.44,1.055461513,-22.17230581,0.200149761,0,MARK
23336,993834,def,933.44,50.01113283,10.20714726,0.678859649,0,MARK
23336,993917,att,933.44,1.522127772,-35.26040364,2.92063745,0,MARK
23336,996708,def,933.44,6.397400482,-5.27266326,0.103535039,0,MARK
23336,997501,def,933.44,64.87281113,-5.937000359,1.15572946,0,MARK
23336,1002264,att,933.44,16.61641201,-2.726624758,0.117726271,0,MARK
23336,1002404,def,933.44,9.820424958,-27.52797148,0.427728141,0,MARK
23336,1003130,def,933.44,32.11415278,-4.48180213,0.47767634,0,MARK
23336,1004985,att,933.44,12.66092575,14.52084948,0.48039063,0,MARK
23336,1005717,att,933.44,15.79475817,26.99955596,1.360514987,0,MARK
23336,1006130,def,933.44,32.39216039,-18.06326337,1.004170664,0,MARK
23336,1006143,att,933.44,56.54103775,-5.38629999,1.868262537,0,MARK
23336,1008280,def,933.44,18.1352763,24.55154424,1.124008436,0,MARK
31090,250267,att,1243.6,7.109658371,-7.146724562,0.933990218,0,GENERAL_PLAY
31090,260113,att,1243.6,38.41968235,-9.878721641,1.662435207,0,GENERAL_PLAY
31090,270732,def,1243.6,60.62961807,-8.827510593,0.83614352,0,GENERAL_PLAY
31090,290073,def,1243.6,-19.32721844,-2.992242005,0.189450815,0,GENERAL_PLAY
31090,290117,att,1243.6,39.70315387,9.781487022,0.292162885,0,GENERAL_PLAY
31090,290797,def,1243.6,61.44670516,-1.576690756,2.635015149,0,GENERAL_PLAY
31090,291545,def,1243.6,31.95204301,-0.129292194,1.176127086,0,GENERAL_PLAY
31090,293651,def,1243.6,41.61220041,-16.7382251,0.822842599,0,GENERAL_PLAY
31090,293846,att,1243.6,47.11042917,1.624117354,2.789883676,0,GENERAL_PLAY
31090,294101,def,1243.6,38.60817536,-22.00752393,0.575871806,0,GENERAL_PLAY
31090,294596,att,1243.6,-5.861022316,-39.53873249,1.640222278,0,GENERAL_PLAY
31090,295313,def,1243.6,12.68023529,-30.63586864,0.872637287,0,GENERAL_PLAY
31090,295467,def,1243.6,42.08115129,-5.958830504,1.852973633,0,GENERAL_PLAY
31090,295584,att,1243.6,56.29360715,12.46274352,1.460728304,0,GENERAL_PLAY
31090,296205,att,1243.6,33.5101384,-33.94448097,1.28380581,0,GENERAL_PLAY
31090,296351,att,1243.6,20.75972271,-26.80522969,1.128677289,0,GENERAL_PLAY
31090,296422,att,1243.6,-17.4309794,5.21342931,1.855213243,0,GENERAL_PLAY
31090,297373,def,1243.6,42.10034753,-3.326776775,1.103907475,0,GENERAL_PLAY
31090,298421,att,1243.6,55.73928171,13.28453277,1.761519276,0,GENERAL_PLAY
31090,991988,att,1243.6,33.52415406,-23.21516022,1.077274625,0,GENERAL_PLAY
31090,992351,def,1243.6,13.45787768,-36.84534947,2.723093506,0,GENERAL_PLAY
